"";"GSM1866367";"GSM1866368";"GSM1866369";"GSM1866370";"GSM1866371";"GSM1866372";"GSM1866373";"GSM1866374";"GSM1866381";"GSM1866382";"GSM1866383";"ID";"SPOT_ID";"CONTROL_TYPE";"REFSEQ";"GB_ACC";"GENE";"GENE_SYMBOL";"GENE_NAME";"UNIGENE_ID";"ENSEMBL_ID";"TIGR_ID";"ACCESSION_STRING";"CHROMOSOMAL_LOCATION";"CYTOBAND";"DESCRIPTION";"GO_ID";"SEQUENCE";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"A_19_P00813302";2,3754718;4,25117;4,5834513;4,8286185;6,0287213;4,5170536;4,1865726;5,474293;4,988546;3,529991;6,028614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,399685049999998;4,97901605294118;-0,503875735241417;0,621226075956734;0,881207396739618;-6,38179011951942
"A_19_P00813373";2,0893674;1,6285903;1,8662443;1,3469927;1,5387816;1,5879706;1,791434;1,81741;2,6979005;3,0375671;2,5348074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,128097516666667;2,31315432352941;-0,333368637980652;0,743191321516615;0,920016090749275;-6,45514221324203
"A_19_P00813391";1,9888002;2,9971907;2,781172;1,2447507;1,4307057;1,4938147;1,696555;1,7356241;6,360079;3,5444105;2,449192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,273316116666667;2,73185097647059;0,361149167116592;0,722719522256565;0,920016090749275;-6,4451895917323
"A_19_P00813399";5,1027927;4,544286;4,653384;4,4012427;5,5557103;4,498022;5,0088663;4,3708777;2,8327107;3,0178638;2,5185616;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,102700950000002;3,85373897647059;0,234801296864698;0,817345970351185;0,942404516989003;-6,48409993300982
"A_19_P00813409";11,141736;11,875918;11,813628;11,288875;11,677592;11,208571;11,153602;11,2666445;10,0513735;9,923105;10,23163;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,290930083333341;10,7291564705882;0,944039586139527;0,359208913372461;0,635169742748046;-6,06216592314603
"A_19_P00813446";5,965269;5,580833;5,931296;4,878651;4,4805474;3,963357;4,8412113;4,8244023;3,2576168;3,0281262;3,0755334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,300518766666668;4,13366658235294;0,556996000497787;0,585249789837714;0,852817751022595;-6,35301531099008
"A_19_P00813450";4,5026016;2,4022837;2,7438776;3,537756;4,408415;2,6367364;3,9147854;3,366813;3,7591832;4,272269;3,5468864;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,268854149999998;3,61148922352941;-0,4239803659761;0,677233931316032;0,913684088179653;-6,41979825241623
"A_19_P00813475";4,8816385;4,9434433;4,1886187;4,94241;4,9739547;3,840477;2,5345206;3,9114757;4,6045356;3,234769;5,116331;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,40542555;4,12787621176471;2,5322657065448;0,0222023364865724;0,112798576561223;-3,72166849642118
"A_19_P00813479";6,0443025;5,5156217;4,9756355;6,061348;6,829198;6,8412385;6,995092;6,9236307;4,820313;7,0446143;5,2892118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,914803983333333;5,93405073529412;-1,6259941438496;0,123511905326076;0,32923153319668;-5,24313136857295
"A_19_P00813490";4,295234;4,1469555;4,5801535;4,3116584;4,608445;3,0382159;2,9894655;2,922121;2,9502518;3,3060875;2,7892363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,20765046666667;3,60770584117647;2,51601846750912;0,022941537283185;0,115307423302563;-3,75188841050592
"A_19_P00813495";2,0238557;1,5523156;2,1851692;3,304743;3,383516;3,1110253;2,6466463;2,0156305;3,5130725;2,9869819;3,7567186;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,262299066666668;3,02837691176471;0,309387410233394;0,761025579658541;0,92305485976146;-6,46310215382748
"A_19_P00813525";6,3457785;5,757474;5,3788357;5,078876;5,949963;5,891635;6,4785647;5,545835;4,0890226;5,4452033;3,2215083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,278439483333331;5,01558639411765;-0,557793241297692;0,58471800283984;0,852510031282322;-6,35256231904777
"A_19_P00813545";3,8200338;3,4696817;1,7073836;2,8238199;3,4513388;1,4853619;2,8860722;1,7290053;4,193049;4,562535;2,9048743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,485397866666667;3,2726686;0,617905743940867;0,545346091666004;0,818673398865155;-6,31662085810393
"A_19_P00813560";5,9641223;5,962222;5,6746383;4,3701305;4,6973;4,3748283;1,7224058;1,7498648;3,9657953;2,9144952;3,608443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,43773826666667;4,51993565882353;5,12187679579521;0,000102920238208262;0,00409984888982423;1,43802482379346
"A_19_P00813562";4,1362205;3,6898148;2,4203103;3,707686;3,6100147;4,1645923;3,025951;4,462393;4,259299;3,0408046;2,537173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,122732233333333;3,5320284;-0,182902836628991;0,857175280884469;0,951684661655383;-6,49533693403749
"A_19_P00813571";2,19458;1,6936747;1,9236922;1,4129525;1,6023104;1,6670423;1,8307219;1,8734312;2,6973772;3,051795;2,5535095;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,103034533333332;2,3176472;-0,297868026232406;0,769642747430491;0,925276394446785;-6,46671710305403
"A_19_P00813587";2,0287075;1,5597779;1,7934995;1,2935226;1,4861989;1,5396712;1,7438296;1,7769806;2,6487207;2,9914837;2,4967816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,143508833333333;2,22186466470588;-0,429313648521177;0,673428718985377;0,912315355385107;-6,41745983870527
"A_19_P00813592";5,680207;4,825847;5,2393293;4,7648616;5,0745015;5,154765;4,9882092;5,005659;3,9347556;4,236662;4,3776126;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,126317800000003;4,50261689411765;0,266952800144098;0,792920825099861;0,933312132538882;-6,47574782610944
"A_19_P00813593";2,2839363;4,2919693;1,987571;1,4221442;1,6355246;1,6754645;1,8853579;1,9262385;2,7764027;3,123684;3,8239112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,31030345;2,64884227647059;0,549272835261483;0,590414117471769;0,857172338715497;-6,35737136002496
"A_19_P00813597";2,2906475;4,043192;1,996284;2,042403;2,1437898;1,6822482;1,8944931;2,0315092;3,4834142;3,1299942;2,6395597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,403426266666668;2,88237679411765;0,711044723152722;0,487309115102393;0,763781277369446;-6,25405461060617
"A_19_P00813600";2,0197017;1,4832772;1,7265825;1,2597423;1,4448743;1,5123917;1,7099746;1,7444475;2,7469199;2,9241436;2,6183524;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,152782766666666;2,37234787647059;-0,281979155862151;0,781579681362628;0,929332754720281;-6,47148066669352
"A_23_P100022";5,0355287;7,1558495;8,610804;2,815934;3,3086581;4,869749;1,886313;1,904345;6,5727525;5,7574306;8,476542;NA;NA;NA;NA;NA;9899;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,40409155;5,31714542352941;2,94674151898786;0,00948643970193503;0,0663801135985401;-2,92742707296802
"A_23_P100220";11,389681;9,595806;10,746152;7,6999617;6,92568;6,857353;6,838742;6,731236;8,406948;8,463487;6,6272116;NA;NA;NA;NA;NA;80004;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,08411661666667;7,52019691176471;1,8223840231187;0,0871690955183531;0,264382350856817;-4,94763487759578
"A_23_P100240";2,901045;2,0933893;1,8205973;4,3537683;5,8802514;5,850005;7,4011188;7,070924;5,410816;5,218339;5,1291823;NA;NA;NA;NA;NA;1014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,41951201666666;4,6917842;-3,76439164247105;0,00169946153407967;0,0233835354158751;-1,28404135985897
"A_23_P10025";10,6195545;8,43797;7,642875;4,4389625;6,03548;6,408567;9,635304;10,741273;6,535416;6,487349;7,4471755;NA;NA;NA;NA;NA;4753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,92438699999999;7,2952818;-2,7123604116232;0,0153929828266223;0,089969230017171;-3,38166165735578
"A_23_P101093";6,0127616;4,6128798;3,5964067;6,4940147;8,567251;8,910167;9,803445;9,6179905;9,343495;9,46242;9,575269;NA;NA;NA;NA;NA;51226;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,34513761666666;8,34482148823529;-3,34883806792838;0,00408443039887394;0,0406605830275669;-2,12663105786206
"A_23_P101131";4,125865;13,814595;11,547507;5,1201253;7,2051306;6,516647;2,2532518;2,0874116;3,0243523;3,10872;3,1721878;NA;NA;NA;NA;NA;2922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,88464661666667;4,73240531764706;3,34788324404373;0,00409265638414107;0,040681769440864;-2,12855504261341
"A_23_P101297";6,986375;7,799125;7,61235;5,22593;6,0881467;6,005559;6,157348;5,9860873;7,9066005;8,352745;5,968996;NA;NA;NA;NA;NA;24139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,547863300000003;6,7064395;0,746649736173661;0,466122045448395;0,743613930611838;-6,22796263051162
"A_23_P101319";5,1732874;5,4668765;5,6197343;5,319396;5,9869256;5,550741;4,1184273;4,9481134;6,2891;6,4115615;5,830075;NA;NA;NA;NA;NA;26974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,98622311666667;5,94679255882353;3,11939466035656;0,00661553773211278;0,0538839329077851;-2,58624052516829
"A_23_P101374";12,521694;7,9965134;7,531141;3,7873516;3,7671597;3,388839;2,8725402;2,813746;6,50724;6,363538;3,055302;NA;NA;NA;NA;NA;29785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,65564001666667;4,99281705294118;1,96696578604644;0,066804195953291;0,224141775444544;-4,71626341727454
"A_23_P101392";8,751614;6,495627;8,187817;10,202965;10,251028;10,802228;10,072724;9,384306;9,95969;10,014439;8,987454;NA;NA;NA;NA;NA;79041;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,613301833333331;9,33888164705882;-0,741508595542591;0,469146321773449;0,745826869144351;-6,23180361857824
"A_23_P101407";8,015406;7,112716;7,069638;4,8240414;9,703588;9,7904625;6,4036803;6,75803;7,173044;7,037095;3,3760712;NA;NA;NA;NA;NA;718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,17178683333334;6,12643012352941;0,885193868944468;0,389181490462291;0,66709658864737;-6,11527416013683
"A_23_P101521";11,000286;8,812652;7,9189444;3,7924232;2,5416036;2,360097;3,6286805;4,8120747;3,957833;4,619516;4,9717116;NA;NA;NA;NA;NA;126123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,85062343333334;5,34958761176471;1,08407351198336;0,294422325624498;0,560392959080559;-5,92369192487488
"A_23_P101671";12,494149;8,931308;6,835277;4,3550415;3,5325449;5,3389335;4,134028;5,34989;5,4131618;4,607265;4,7969766;NA;NA;NA;NA;NA;85300;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,17258331666667;6,01443426470588;1,3441545874772;0,197676661097962;0,436020109381568;-5,62399872732983
"A_23_P10172";4,438034;4,7343907;5,7791476;5,950349;6,5151625;5,7952704;5,843974;6,317662;4,7986116;4,3175926;3,7277226;NA;NA;NA;NA;NA;29122;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,545425633333332;4,93303915882353;-0,8112685567386;0,429133316481179;0,70632342217484;-6,1775908958207
"A_23_P10194";12,910205;12,152422;12,240597;9,989558;9,472983;10,081029;9,915193;10,581512;10,819001;10,801336;10,894944;NA;NA;NA;NA;NA;26470;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,892779833333337;11,0314366470588;1,24077983903598;0,232599967762801;0,482624513680287;-5,74945435335548
"A_23_P101972";5,6064343;6,7520976;9,512209;7,148819;5,5510454;4,82106;5,458969;4,672845;3,0076025;4,048012;2,8564835;NA;NA;NA;NA;NA;92291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,49937055;4,72907312352941;1,72558133542576;0,103709340985208;0,295091640106653;-5,09614148559257
"A_23_P101992";3,1860173;2,7173252;3,3124719;1,4367685;1,7577417;1,6980968;1,8734026;1,8732023;3,9246862;3,0235667;2,5478225;NA;NA;NA;NA;NA;8685;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,478101116666667;2,64701632941176;0,875197391480088;0,394434765694985;0,672571032189274;-6,12398961158518
"A_23_P102058";5,1649456;9,001312;7,8735323;3,2267122;1,7450782;1,7995977;1,9830904;1,9888849;4,23397;4,4410615;5,368122;NA;NA;NA;NA;NA;4148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,81587535;4,07309101764706;1,89236966498016;0,0767072406715627;0,243021051967528;-4,83701369105241
"A_23_P102109";13,077512;11,80522;10,496875;6,2978115;7,450496;8,5799265;8,324845;8,889557;9,034169;8,781031;8,531998;NA;NA;NA;NA;NA;7277;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01077250000001;8,64819096470588;0,821788726923062;0,423292742832731;0,699524799995171;-6,16902582294687
"A_23_P102391";2,2236829;7,1320395;9,875412;8,820031;7,6976357;8,775485;8,250411;9,757533;9,430391;9,507493;7,7644453;NA;NA;NA;NA;NA;30061;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,58325764999999;8,41111761176471;-1,19521900047653;0,249443311311448;0,503983349635265;-5,80213816435331
"A_23_P102681";2,4887912;4,1290107;5,104031;5,244626;5,024689;4,259015;4,9914465;5,099775;4,212623;4,049057;5,796501;NA;NA;NA;NA;NA;79160;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,670583599999998;4,87885398235294;-1,03779329587978;0,314819892113718;0,584506921980739;-5,97130509084504
"A_23_P102706";6,137538;5,288237;6,666252;5,14383;5,6311517;4,9395676;5,146921;5,032791;7,5999117;8,121674;6,963585;NA;NA;NA;NA;NA;9751;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,544573383333336;6,48320738235294;1,18860873422958;0,251962903433989;0,506688871416886;-5,80964604016173
"A_23_P102731";10,109467;9,923767;10,307945;9,935346;9,048991;9,463324;7,016423;7,5238776;8,567224;8,617467;7,9843225;NA;NA;NA;NA;NA;54498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,5279897;8,68817685882353;7,21264435994147;2,08827921824128e-06;0,000304259421441291;5,20424472404043
"A_23_P1029";10,793786;10,665092;10,769358;8,56723;7,869627;9,425096;8,524075;8,590738;9,942287;9,847036;9,936651;NA;NA;NA;NA;NA;4237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,12429166666667;9,95051511764706;1,78585261036062;0,0931164175979907;0,276104326058609;-5,00430733231746
"A_23_P10291";3,9399028;4,3932104;4,9415507;4,811431;6,0169983;6,046549;2,5730205;3,0059268;3,0108912;3,6137452;2,912232;NA;NA;NA;NA;NA;1510;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,23546671666667;3,80647873529412;4,6065629308695;0,000292896446382382;0,00758004980574271;0,42059169175903
"A_23_P102988";3,3220675;1,8579677;2,1136854;2,559038;1,7622194;1,9256501;4,5886583;2,0271192;2,8489819;3,187411;3,077367;NA;NA;NA;NA;NA;10587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,0511174;2,92590408235294;-1,64331977531348;0,119849758030754;0,322632757887902;-5,21799714352292
"A_23_P103104";5,661624;3,9646149;5,5047846;7,68355;8,551724;8,933744;7,167294;6,9446545;5,249297;4,7744403;2,9119866;NA;NA;NA;NA;NA;4242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,339300666666664;5,83442135294118;-0,332811535525514;0,74360396165518;0,920016090749275;-6,45533377616678
"A_23_P103310";5,7112393;4,9761696;4,919576;4,0829334;3,842268;3,5834339;6,9261765;7,8774147;5,221587;5,2370076;3,007065;NA;NA;NA;NA;NA;6278;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,88252556666666;4,63232223529412;-4,25547494627828;0,000606153267928874;0,0120530344951447;-0,286075341033293
"A_23_P103328";2,1345623;3,785068;2,0763845;5,313827;5,932151;5,2736197;3,0681665;3,3988535;3,2507653;2,9473486;2,4660342;NA;NA;NA;NA;NA;5733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,852425416666668;3,75165271764706;0,825008339449529;0,42151551854794;0,698106361768279;-6,16638432245021
"A_23_P103371";4,235751;4,7828913;5,1870537;4,9687614;5,020976;4,8086467;4,179885;4,551438;5,494961;5,4513254;5,2893324;NA;NA;NA;NA;NA;113451;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,468351850000001;5,49747439411765;1,56212339747019;0,13784868550132;0,353339577358478;-5,33413899621378
"A_23_P103398";11,446103;10,524338;11,248771;10,442832;10,6316185;10,742625;12,524138;12,231188;11,917212;12,129545;12,200596;NA;NA;NA;NA;NA;5664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,53828175;11,6330950882353;-4,88061451145383;0,00016734249318845;0,00549337888133442;0,965113060599415
"A_23_P103424";2,2451968;2,7100863;3,9624681;4,0530143;2,1528711;2,5752258;2,5450373;1,982564;3,8799148;4,103734;3,2668352;NA;NA;NA;NA;NA;85397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,686009750000001;3,10298709411765;1,30152757495274;0,211534911528298;0,455258057267296;-5,67670962663782
"A_23_P103465";4,4903803;4,2670164;3,513305;4,866872;5,444561;5,3273773;4,684518;5,0247526;3,2360692;3,0935829;5,269187;NA;NA;NA;NA;NA;5322;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,203049966666666;4,52916598235294;-0,287222785235517;0,777633858364509;0,927248493729803;-6,46993715543874
"A_23_P103486";6,1997724;5,206922;5,3866262;8,354816;11,401972;11,813379;11,526973;10,441381;12,7634535;12,989613;12,979025;NA;NA;NA;NA;NA;1573;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,92359573333333;10,8156966529412;-2,1055199317627;0,0514210682690016;0,19045106836379;-4,48472753203741
"A_23_P103756";6,721179;4,7318783;6,1873674;8,892362;7,9467115;7,9290485;8,731152;8,789933;7,713651;6,4533496;6,6575727;NA;NA;NA;NA;NA;5016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,69245138333333;6,93703217647059;-2,17488066372042;0,0450056165526724;0,175726775937674;-4,36552883684862
"A_23_P103765";2,2778218;1,7513174;2,0313292;1,4944758;1,734315;1,7331395;1,9173458;3,0134108;2,7636497;3,1090958;2,60348;NA;NA;NA;NA;NA;2205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,628311849999999;2,45308308823529;-1,68134479086029;0,112137931715804;0,309631111560043;-5,16218119078539
"A_23_P103812";2,3457751;1,8288165;2,084877;1,531527;10,850037;11,306001;7,3231597;6,8173437;6,396454;6,7520204;7,415132;NA;NA;NA;NA;NA;339479;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,07907943333333;6,25564998823529;-0,953420838788607;0,354581240403608;0,629813973435668;-6,05341697086653
"A_23_P103877";5,5435076;5,900594;6,417442;8,249952;9,773731;9,991247;12,419761;12,175421;10,511689;10,526985;10,966265;NA;NA;NA;NA;NA;126755;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,65151206666666;9,7727683;-4,97011286012034;0,000139624208868198;0,00506840643522921;1,14130042249161
"A_23_P104073";5,6938896;3,5743992;2,8450534;4,40594;5,9958773;5,287901;7,3832116;8,432331;8,15368;7,982964;8,351412;NA;NA;NA;NA;NA;6274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,27392788333333;6,33523230588235;-4,64472577949135;0,00027080954624949;0,0072748773663688;0,496838500459447
"A_23_P104188";8,7154665;5,8450985;6,5788546;6,5758295;6,733671;8,864169;9,585633;9,703848;7,804311;7,73574;5,178501;NA;NA;NA;NA;NA;1999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,42589231666666;6,73812625294118;-2,31798084882824;0,0340420135219297;0,14665022337487;-4,11331205777532
"A_23_P1043";8,268068;8,420406;8,625532;6,9324737;4,601869;4,5456686;2,1814663;2,3129792;6,029893;5,8634353;2,7793121;NA;NA;NA;NA;NA;55765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,65178013333334;4,92668218823529;4,06907594109446;0,000895167192843059;0,0154312860713591;-0,664152421605685
"A_23_P104318";10,893563;10,894175;10,647297;10,348703;9,660078;9,700387;7,8297353;9,501677;11,159;10,947126;7,155153;NA;NA;NA;NA;NA;54541;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,69166101666667;9,63008254705882;2,01948479858231;0,060539502404024;0,210615282473568;-4,62957390062733
"A_23_P104438";2,4951952;1,990608;2,3614595;6,159955;7,393696;7,8740797;9,687871;9,160966;9,360769;9,479664;8,488401;NA;NA;NA;NA;NA;84665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4,7119196;7,23449093529412;-3,67858622413208;0,00203675322860076;0,0260684805528252;-1,45859363425627
"A_23_P104464";8,465226;6,2792377;6,2414484;8,378738;7,6699085;7,744855;3,6791258;5,381877;8,429395;8,522878;8,115093;NA;NA;NA;NA;NA;240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,9327342;7,48300242352941;4,9229918756104;0,000153574711593567;0,00527377987801687;1,04864501982187
"A_23_P104471";7,3279834;7,4245944;6,7068386;8,645883;6,6295714;7,2877154;8,677415;10,651421;8,519697;8,491383;8,030691;NA;NA;NA;NA;NA;51207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,32732029999999;7,59237502352941;-4,55708132469449;0,000324303943574762;0,0080591045417317;0,321546230431313
"A_23_P10458";2,4821866;1,95035;2,1956038;1,6949675;1,8815126;1,9504926;2,174752;2,1946084;2,9376018;3,297027;2,7853215;NA;NA;NA;NA;NA;55267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,158828016666666;2,58840162352941;-0,465967247993081;0,647528891907916;0,902495566569358;-6,40061793023712
"A_23_P10506";2,5543056;2,2551682;2,196258;1,6624775;5,0923166;5,4108295;6,0062394;4,701673;7,1704173;7,327482;9,083984;NA;NA;NA;NA;NA;27306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,1587303;6,20900906470588;-2,47594295989035;0,0248661179332993;0,121097083488357;-3,82607995149985
"A_23_P105144";4,9763665;3,0645952;3,9419017;3,7677913;5,2489934;4,5043745;5,8095255;4,8557186;5,323772;5,493408;6,3271646;NA;NA;NA;NA;NA;57758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,08195161666667;5,37993092941176;-1,9958039234465;0,0632952702888497;0,217067174095628;-4,66882930001081
"A_23_P105227";3,3524878;2,2802427;2,1112516;3,5835085;6,2065415;6,349203;7,219969;7,533127;7,1699495;7,1667166;7,669576;NA;NA;NA;NA;NA;10873;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,39600881666666;6,15094187647059;-3,79857016684408;0,00158128529437242;0,02224965700163;-1,21448232541157
"A_23_P105251";10,837906;8,17208;9,236395;8,278513;6,457465;5,860221;5,798735;5,19464;5,375043;5,4767447;3,8585224;NA;NA;NA;NA;NA;2735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,6437425;6,03912208823529;2,67673008343312;0,0165571697874824;0,0944753529290038;-3,44961918643169
"A_23_P105307";7,295644;5,124944;4,6915736;5,00839;5,7377925;5,9511695;6,469578;6,2202005;6,9934835;7,2378473;7,0976706;NA;NA;NA;NA;NA;1606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,709970316666664;6,44633047647059;-1,37804732052079;0,187185379041676;0,422428111921761;-5,58113009076431
"A_23_P10542";3,8202012;4,407258;2,9237106;2,2571564;4,6245046;5,3008046;4,2047105;3,8619585;5,536373;5,0605025;4,982504;NA;NA;NA;NA;NA;94031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,144395266666665;5,09809170588235;-0,247885146718448;0,807381243372383;0,93931141631089;-6,48082923636981
"A_23_P105465";2,869248;5,607367;2,7712271;5,559247;2,3913364;2,2993507;2,5940974;3,4284868;3,675447;3,769693;4,545785;NA;NA;NA;NA;NA;1240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,5716706;3,81009493529412;0,714483289334458;0,485238365569363;0,76159725276858;-6,25158678388548
"A_23_P105562";5,9420047;10,263267;12,883878;6,2925262;4,346708;4,6497927;4,282587;3,756023;6,9032;6,579153;7,0411406;NA;NA;NA;NA;NA;7450;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,37705776666667;6,61274656470588;2,11527718971852;0,0504704633096836;0,188560246456423;-4,46808680961012
"A_23_P105651";2,3446898;8,811516;5,32969;1,716578;4,164483;3,6776738;1,9709496;2,0008025;3,083972;3,5987704;3,4382508;NA;NA;NA;NA;NA;29951;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,35489571666667;3,92824302352941;1,910654175304;0,0741653016719;0,237811922997386;-4,80768170093877
"A_23_P105794";3,3244653;7,3715544;7,6669755;6,7142735;5,6440725;4,679891;5,062012;4,724425;6,4564633;6,5339227;5,645216;NA;NA;NA;NA;NA;94240;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,00698686666667;5,68437177647059;1,19657720994392;0,248928008765435;0,503362091424396;-5,80059123169306
"A_23_P105862";6,9352956;5,411207;8,277807;8,923475;10,739152;11,241664;11,895664;11,594336;11,335774;11,479091;11,901566;NA;NA;NA;NA;NA;10129;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,1568999;10,4990420352941;-3,00562916664837;0,00839159190936697;0,0626166445718511;-2,81159875570282
"A_23_P105873";4,7857137;5,4826236;8,211325;6,123846;5,809972;4,0100718;2,5978734;2,7580535;7,341268;7,0932646;8,74534;NA;NA;NA;NA;NA;7223;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,05929523333334;6,07250071176471;3,99532440121304;0,00104505679422464;0,016995755448583;-0,814082756927737
"A_23_P105923";3,725292;11,097307;11,966905;4,5848722;3,4292462;3,64674;2,4332118;2,5690556;6,0351233;6,1774964;2,7980194;NA;NA;NA;NA;NA;1735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,90726003333334;4,89139419411765;1,91013928386117;0,0742358387429115;0,23796635951465;-4,80851008150064
